class,left_elbow,right_elbow,left_shoulder,right_shoulder,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,left_arm_raise,right_arm_raise,torso_lean,lwrist_rel_x,lwrist_rel_y,lwrist_rel_z,rwrist_rel_x,rwrist_rel_y,rwrist_rel_z,lhand_rel_x,lhand_rel_y,rhand_rel_x,rhand_rel_y,lfoot_rel_x,lfoot_rel_y,rfoot_rel_x,rfoot_rel_y,shoulder_tilt,hip_tilt,stance_width,facing_direction
crown_thrust_correct,117.99454885708525,144.47734873812527,77.0346212106278,60.4796163286673,149.7977956855182,120.9568447697813,145.03506776203469,140.37162174423585,162.45376867779973,175.232999320235,105.11375620857028,97.96765929862393,133.59637308037298,71.68981233904118,169.5233005254115,-0.16837537288665771,0.06649032235145569,-0.2214183211326599,-0.3187423050403595,0.15776777267456055,-0.24785501509904861,-0.21726672467775643,-0.43867352232337,-0.46735291299410164,-0.450639333575964,-0.2995700996834785,0.7944922186434269,0.2597299355547875,0.6009067036211491,0.09756502509117126,0.00474556814879179,0.45759057998657227,-0.32401272654533386
crown_thrust_correct,170.09978833509737,109.30796670860481,94.5445897428652,50.17978588977652,132.38868025134582,152.91651850924933,161.40642984642707,135.98689196375585,158.490766682195,144.10864955794707,118.3776441397261,104.08352987497253,128.6434373454511,117.72652432839212,174.02839163293902,0.42561040073633194,-0.04506731033325195,0.07980784773826599,0.17394059896469116,0.06887325644493103,-0.2935605123639107,0.44785221869824454,-0.6187228885246441,0.09743945504305884,-0.5524875846458599,-0.10575512592913583,0.7300593528198078,0.541196072648745,0.6014357480453327,-0.021758437156677246,-0.004461206262931228,0.5701016634702682,0.21439220756292343
crown_thrust_correct,174.63429495986367,107.4859712950295,95.22978817052025,46.861099513540026,117.7866273832679,148.91970923236792,166.26307426091307,138.96944772032225,161.17019268077334,146.4283080710897,117.06514265516958,97.69228960311982,118.56636435716973,127.02421282290517,162.03916527117673,0.4032813608646393,0.1114533543586731,0.07689457386732101,0.090330570936203,0.14042454957962036,-0.33370140194892883,0.6270483559928834,-0.41511843632906675,0.28237916296347976,-0.45402104686945677,-0.3680471950210631,0.6484950082376599,0.25184468692168593,0.7826043264940381,0.008142143487930298,-0.013161515817046165,0.5325092226266861,0.2082986906170845
crown_thrust_correct,89.50922201767763,135.90931225840325,44.22044053961923,50.205490087305755,161.6024299158811,133.44014221619597,140.6444494997268,148.3281942639263,151.45583160137767,150.51068380631662,118.07021024754425,96.60478870177256,106.6880035250629,82.83550027390103,175.52677621354738,-0.13250786066055298,0.06577843427658081,-0.20204469375312328,-0.017442479729652405,0.10750624537467957,-0.3973330333828926,-0.0321899950504303,-0.44377965887542814,-0.09170768409967422,-0.5133207257604226,0.32408592849969864,0.7808777276659384,-0.35501890629529953,0.6231664005899802,0.09927693009376526,0.005819030804559588,0.607886791229248,-0.01931675709784031
crown_thrust_correct,96.42173491966734,145.9819608561809,54.44792700738904,64.2876651860279,160.69375378597846,134.1154528563772,143.40314047801485,152.84004182995346,155.0255967572454,156.1984442114017,117.12454317035402,92.73805682293973,103.42428776173362,83.52494665501233,175.42175690716346,-0.12313016131520271,0.06837308406829834,-0.1972050853073597,0.0010810792446136475,0.10382655262947083,-0.4639405608177185,-0.05450637266039848,-0.42342014343012124,-0.09017631784081459,-0.4978863123105839,0.3162996284663677,0.8325093266321346,-0.3063442297279835,0.6940400478197262,0.0928368866443634,0.002413219539448619,0.5459440350532532,0.0027685947716236115
crown_thrust_correct,83.80842839392325,146.33441507648553,44.6185587312851,59.625573463515,163.92078101564664,132.7270686617983,143.9883424480064,150.917034400542,154.6063955472387,149.55998969858956,118.45920700981566,91.74816393116056,108.67149751685291,86.60517992343729,175.89297923946353,-0.1143829021602869,0.07231941819190979,-0.18245906196534634,-0.014679953455924988,0.10702139139175415,-0.44366421177983284,-0.07354998588562012,-0.43674119317438453,-0.15232326090335846,-0.5036058624973521,0.3936353474855423,0.7868176499614492,-0.3229874521493912,0.6567306319484487,0.08751508593559265,-0.007330702384933829,0.6383651793003082,0.0076610613614320755
crown_thrust_correct,119.79661426859795,92.84331352026135,52.8329190390961,18.105246111294424,123.70759230650823,155.41261113003065,157.16560985300134,159.80391333155865,133.99223789606523,149.1678111606966,169.3716148964545,111.76370228912786,120.31373279332695,74.31282419759692,171.6042681756104,0.028040707111358643,0.0598088800907135,-0.2685748562216759,0.14898717775940895,0.12146866321563721,-0.27964453399181366,0.1342649944126606,-0.44647259084740654,0.09887314215302467,-0.483887946291361,0.3809180147945881,0.6246432605548762,-0.33255259320139885,0.7799388113780878,0.04214087128639221,-0.0066532475175336,0.5831343680620193,-0.06598661094903946
crown_thrust_correct,79.82046713622618,139.67364650171268,39.737592220362544,54.92654464901361,163.14142042182493,133.86898041969255,144.55916291615864,152.94817132884785,151.12776344817178,142.0820622928304,120.25618119803191,99.26252311903977,110.85024846452454,85.73871376072312,172.59357501810015,-0.111213443800807,0.08396431803703308,-0.16848921589553356,-0.002757817506790161,0.10938024520874023,-0.417946832254529,-0.10063090547919273,-0.42517597833648324,-0.15998626872897148,-0.4918628172017634,0.4216119535267353,0.7419133349321783,-0.2731550447642803,0.6582362218759954,0.07342338562011719,-0.017019602470099926,0.61444091796875,-0.0019092001020908356
crown_thrust_correct,80.72312696513973,138.52686119298485,42.07868537475188,53.61840765004134,165.061158699574,133.08930107294137,141.99815965674088,155.6244401673954,154.93818493450834,149.40305485387435,119.19708621700201,96.56483364159553,108.96246171683242,86.59788716209297,175.95317391624064,-0.12044435739517212,0.06390267610549927,-0.17251686565577984,-0.02760443091392517,0.11897054314613342,-0.4113427856937051,-0.011982925236225128,-0.4536689589731395,-0.07825081422924995,-0.5118454764597118,0.3035786561667919,0.7934134532697499,-0.4000171609222889,0.6455108453519642,0.11390465497970581,0.013627692125737667,0.6235792934894562,0.008624655194580555
crown_thrust_correct,80.53419003519151,132.48420881161795,45.83002040991892,48.77886166156694,163.64818877987804,130.0228629749248,138.64940287501648,148.00287889703264,148.05253864737782,152.20417087501704,119.77354511929096,98.70459032417992,109.88357565824839,82.07441120169176,178.97098703557418,-0.13442121632397175,0.049436479806900024,-0.17550628166645765,-0.035661473870277405,0.1177436113357544,-0.37299299985170364,-0.058823347091674805,-0.45732246746774763,-0.1379638835787773,-0.49457593669649214,0.3319357857108116,0.8079634715104476,-0.3461471274495125,0.6670611310983077,0.09830275177955627,0.004535140236839652,0.5920382440090179,-0.015721519477665424
crown_thrust_correct,78.70034246784921,127.14346673033,39.78003365351127,53.55519432621821,163.36920295651876,139.0168308198615,147.28944896595866,156.85236249529217,160.1082156045568,148.56824329792204,123.40583271202586,101.6041839273482,111.53394331688034,84.28114702407255,171.07464018809097,-0.12759922444820404,0.040161848068237305,-0.18224232620559633,-0.021722108125686646,0.08402782678604126,-0.369212256744504,0.022979605942964554,-0.46578625589609146,-0.0013833306729793549,-0.552589125931263,0.2164517231285572,0.8560556694865227,-0.41124988719820976,0.5905831977725029,0.1452098786830902,0.025149039924144745,0.5505539774894714,-0.010778749594464898
crown_thrust_correct,87.888313580548,154.28829729441028,49.954927310154794,74.18008624316451,160.69980577085087,133.51597837548053,144.18194950649882,152.83118708239928,161.70363593560026,151.96710298748138,121.52794265545663,97.3118958192853,107.03802057550261,91.639961828356,171.38779036165147,-0.11728614941239357,0.08519253134727478,-0.2228679433465004,-0.030075713992118835,0.0678347647190094,-0.469824131578207,-0.10651319101452827,-0.4140662578865886,-0.18895971402525902,-0.5181669918820262,0.4889209009706974,0.7859279783442616,-0.23427363857626915,0.6909798057749867,0.08437332510948181,-0.02251158095896244,0.6300611048936844,0.00879470631480217
crown_thrust_correct,133.40048859625315,94.66041589096947,63.694710427533856,25.64367510429291,116.93298908063878,156.2644346073522,160.96847900678435,162.26158742512717,132.44297778118096,156.33506811144312,163.21220282002372,113.37713834290213,118.18786597219726,75.44407647891217,172.86241879030206,0.04342523217201233,0.03848215937614441,-0.2705463245511055,0.14920183923095465,0.10748395323753357,-0.2992612347006798,0.13820470124483109,-0.47480304376222193,0.0965605303645134,-0.49968792335130274,0.2950083389878273,0.5734882818069309,-0.324807845056057,0.7841965423431247,0.027707338333129883,-0.013205849099904299,0.5323776751756668,-0.05156730115413666
crown_thrust_correct,146.85895908402762,103.80777402337954,68.40930959146749,32.403882759146356,121.27148286069641,152.7839640443616,163.53714593359607,165.02200431464158,134.7482441321873,158.21096497304063,162.3406359656756,111.65882273114062,112.54585831447093,78.44095369217675,175.43198041790492,0.015643268823623657,0.06354403495788574,-0.2832925324328244,0.14280986227095127,0.11896327137947083,-0.3721214160323143,0.08628173172473907,-0.4528118260204792,0.0672886073589325,-0.47916318848729134,0.3933362439274788,0.6421932987868786,-0.2556762620806694,0.8460449390113354,0.004980713129043579,-0.020374774932861328,0.5530039370059967,-0.060454658698290586
crown_thrust_correct,129.9106018138489,92.275006099873,66.42753900030125,27.42166308969586,126.23370495484218,156.9890121067885,161.67322775560757,160.71539027873845,131.97851499804824,157.09667337376493,161.9108224639158,113.90306149543123,120.02309961092087,77.89254963919718,173.84992425334687,0.014180868864059448,0.0447043776512146,-0.2598787429742515,0.13121811300516129,0.11870291829109192,-0.29840312898159027,0.1640658639371395,-0.4519339536782354,0.1458464376628399,-0.48726842156611383,0.2879442684352398,0.6623930896166712,-0.4099930413067341,0.8176722491625696,0.05321207642555237,0.00331505062058568,0.5842523276805878,-0.06861301930621266
crown_thrust_correct,79.9964766193784,131.07939674764478,40.17601785086391,50.66840571563922,162.58647296272082,135.9291936592026,142.22048360243525,149.58367382946295,150.8265104716807,149.97459169301175,120.09170396292242,98.30926341776504,108.7115141500878,81.28489996364239,177.01010106063592,-0.11074118316173553,0.058025240898132324,-0.18196115270256996,-0.0009760558605194092,0.09775444865226746,-0.3989110440015793,-0.019567834213376045,-0.4505602781428024,-0.09490236639976501,-0.5266251628054306,0.32857221364974976,0.7984028990613297,-0.35923802852630615,0.6301249797688797,0.10311305522918701,0.005539606092497706,0.6141480803489685,-0.002622779458761215
crown_thrust_correct,139.25744947919614,94.04463458962609,56.043934579831316,19.560355928061664,116.3901618805294,156.41861308144217,165.4498723252768,165.246213425196,129.47261537269293,150.18513932983524,161.92335222997744,106.68437276870497,118.1355777443032,73.84382263302265,170.14982111233866,0.025758087635040283,0.0639830231666565,-0.2542642056941986,0.1415729857981205,0.12897297739982605,-0.259230338037014,0.1329651027917862,-0.44905153079889715,0.12016719579696655,-0.4916203336324543,0.25872771441936493,0.6579886658582836,-0.31850822269916534,0.7441436036024243,0.04763293266296387,0.006719326134771109,0.4944095015525818,-0.04723849147558212
crown_thrust_correct,81.57029818023366,145.63691478743846,36.72644056252647,60.570230899295225,161.9104233636529,134.48446915378926,151.41605843517848,152.47267736920216,161.48725126581053,141.4565623144337,129.476103268317,105.33567422942387,107.18689053342844,86.00158608625514,170.23879670042504,-0.10205725580453873,0.08646535873413086,-0.1798944342881441,0.0054893046617507935,0.08807036280632019,-0.4123471211642027,-0.10579885169863701,-0.419916118029505,-0.1802356354892254,-0.5008385726250708,0.46768270805478096,0.7757574967108667,-0.25209177657961845,0.641973381396383,0.06743469834327698,-0.022905767895281315,0.6348820924758911,0.00942525640130043
crown_thrust_correct,173.5124469031268,141.27947486757898,94.37930502644078,87.41378321331374,100.9057569044139,129.480898208692,130.68837678123256,161.27195033118372,150.46287242961773,141.07849894220124,107.9832808279365,98.67175400447061,147.83656003054367,108.94859524013054,170.03178261202876,0.2181605100631714,0.01122194528579712,0.38215548545122147,0.40515226125717163,0.04073762893676758,-0.08406616747379303,0.2896773274987936,-0.5292248979676515,0.5544734951108694,-0.5726125494111329,0.35716125927865505,0.5890580757986754,-0.366731995716691,0.694715891731903,0.03532370924949646,0.021964895073324442,0.7022212445735931,0.2515711709856987
crown_thrust_correct,139.5659292032055,149.4402082791137,110.64707016126451,69.25460742176655,149.98082365230076,89.05913001818875,128.7853788156235,138.25161795683502,141.06238700891294,141.08487826242535,78.02975848020495,91.50382496886887,117.204652408391,121.94107667142652,164.8280546989408,-0.5204818099737167,0.06875848770141602,-0.010878890752792358,-0.2508412152528763,0.08014652132987976,0.31342801451683044,-0.7013994567096233,-0.36357691627927125,-0.2887307219207287,-0.4842812691349536,0.4084266908466816,0.6638253952842206,-0.38722891733050346,0.6946119691710919,0.08857595920562744,0.003394676838070154,0.722869485616684,-0.36776578426361084
crown_thrust_correct,156.39859106141887,143.01838730772758,98.99933613719473,88.05771665274024,123.6463216204268,146.1155653519261,140.97094738606413,159.19605971956383,160.77795123969906,145.22042886851992,100.79431136449931,97.2731111561055,118.87459126814208,115.82451383657116,163.1383403669627,0.34275344014167786,0.035624146461486816,0.12303940951824188,0.3946259915828705,0.07663476467132568,-0.12353608012199402,0.5144726736471057,-0.47486443957313895,0.641101430170238,-0.49873595079407096,0.3061541123315692,0.723526491317898,-0.43520637322217226,0.6998377577401698,0.035868942737579346,0.01858429331332445,0.7020133137702942,0.28048549592494965
crown_thrust_correct,134.27960396672276,147.3598247974647,108.6478235579802,79.5871796050438,147.0759202749271,119.98997573194644,133.6531990720206,127.0985087022489,148.1708081107232,161.1103510555863,81.69314804540991,92.69661295638097,107.36343996151575,101.60159161663962,172.11179855302674,-0.46574367955327034,-0.03124210238456726,-0.0018352866172790527,-0.5136228278279305,-0.0017161369323730469,0.029318764805793762,-0.5652669090777636,-0.5152056803926826,-0.603283466771245,-0.5927558531984687,0.30441888980567455,0.7023494252935052,-0.44084775634109974,0.5797601351514459,0.07043087482452393,0.0015728366561233997,0.6952319741249084,-0.3628479987382889
crown_thrust_correct,136.58937351714079,143.01478200183902,104.90922402162968,69.88342682515349,147.99766998957898,119.64789014254622,135.009537133966,133.86130346630156,147.06271257423901,162.3015426250955,78.50460130682154,92.96006909598678,109.89104534280168,95.1676935699019,173.08613882541965,-0.4979470707476139,-0.09421548247337341,0.02011817693710327,-0.49870971590280533,-0.03761780261993408,0.019834086298942566,-0.5296305511146784,-0.5766918973531574,-0.46379477716982365,-0.6255487517919391,0.16758482716977596,0.7408834977541119,-0.5412259194999933,0.5432851000223309,0.08295950293540955,0.015971052926033735,0.6765799224376678,-0.38005319237709045
crown_thrust_correct,165.1812078738127,141.36700314503602,96.4697776754233,83.16495481901806,117.02341459817319,140.16815840826754,141.3609967345233,166.77777173039462,159.51492304336202,145.13223228219098,100.65379582107653,97.84364863472646,127.8947583419888,107.17548416990248,168.85763198367147,0.36260688304901123,0.005786776542663574,0.1879691630601883,0.40983783453702927,0.060158103704452515,-0.10989697277545929,0.49323777854442596,-0.5218834416009486,0.5820016115903854,-0.5465397969819605,0.3454648107290268,0.6707258685491979,-0.3800356537103653,0.7710585459135473,0.045511484146118164,0.01750002894550562,0.6894353628158569,0.271753191947937
crown_thrust_correct,176.30401022439125,146.30224902190471,93.29852834787701,85.53869710862031,94.24649504263816,142.15252629540365,137.97322884196544,153.3708123211609,161.79515471483091,136.52457641997245,97.60403338060914,95.62190658973752,140.56973077799668,106.21934773521302,175.23144372523203,0.24563349038362503,-0.05343437194824219,0.24910053610801697,0.431087464094162,-0.019811630249023438,-0.13064110279083252,0.24099631421267986,-0.5966530637815595,0.47904819063842297,-0.6381084518507123,0.5096687655895948,0.5467468900606036,-0.22387713380157948,0.7661167783662677,0.036889731884002686,0.012825053185224533,0.7241880893707275,0.25912874937057495
crown_thrust_correct,171.78543618235534,147.94719270618498,98.43259115628223,93.4128972096956,114.04694208493015,141.42143484914476,133.941499140273,158.9766709730463,160.50739697761657,145.57701710639472,103.65802978185378,107.21289604410951,141.62416755398743,118.80204729313711,174.13272209509492,0.20650628954172134,-0.0306413471698761,0.43310294300317764,0.444925919175148,-0.026210486888885498,-0.11195467412471771,0.23452796507626772,-0.5707937793340534,0.5891097830608487,-0.6530420498456806,0.48526317346841097,0.5628164692316204,-0.3237995458766818,0.7736687345895916,0.050034672021865845,-0.0009707254357635975,0.7529941499233246,0.22978580743074417
crown_thrust_correct,161.05612169901764,148.72458947262393,98.70036559722972,87.99913065748568,114.10062180977408,141.03752176448666,140.05656625355047,157.71372047580843,160.9628535881882,140.03189191197634,100.70757678376498,98.83445407887204,114.7071613573749,111.76670797993096,175.46729918775287,0.359497407451272,-0.03605765104293823,0.0972861498594284,0.39888269547373056,-0.005913972854614258,-0.12979069352149963,0.40045606903731823,-0.5574719088617712,0.47649204544723034,-0.6052238123957068,0.47423738054931164,0.5766443831380457,-0.23917323537170887,0.7566883189138025,0.037355124950408936,0.005626585800200701,0.6948672831058502,0.26199279725551605
crown_thrust_correct,167.46553689770369,148.28570165942023,94.80084653304304,86.87974196694393,110.88236678548614,141.80388764088624,135.9459115357719,164.53006914489995,157.97986039210195,141.44970285055868,105.96987119725851,96.24115965103344,149.9064415790024,109.998376741602,169.90232487228394,0.18480408936738968,-0.0018958449363708496,0.40392281115055084,0.4398420751094818,0.04381623864173889,-0.13428961485624313,0.25491404719650745,-0.5319806830957532,0.6095827836543322,-0.5615937011316419,0.37460714764893055,0.6229786975309253,-0.3540726285427809,0.6996100647374988,0.04533416032791138,0.02277682162821293,0.6984831690788269,0.2378285750746727
crown_thrust_correct,135.74799851059967,128.18845396046163,105.7121764055948,78.45421123379286,145.58048279135215,100.0757143001322,138.10562090175975,122.01812077590104,148.21169804582703,149.75043280812253,78.82099978652613,91.76025724782532,109.30226527407264,115.5025553023582,175.87028723671506,-0.5030358694493771,-0.035042762756347656,0.042203813791275024,-0.28507765755057335,-0.030411958694458008,0.14654648303985596,-0.6096071526408195,-0.5476088018622249,-0.2826361581683159,-0.6438484282698482,0.24339332431554794,0.6818519739899784,-0.4836974963545799,0.5652015118394047,0.05833733081817627,-0.004455160815268755,0.6889609396457672,-0.37856732308864594
crown_thrust_correct,171.59515417227897,146.6779093353392,88.91738815815658,84.56754696554513,117.22705590096753,140.83275855153596,141.34328563792565,149.13085907558872,159.28574262940015,135.94291128436635,100.73007162515478,99.84096431109782,152.75323121890975,108.27691144022594,160.0331496813184,0.17144691944122314,0.06389158964157104,0.40168122947216034,0.4177796393632889,0.13869670033454895,-0.11959800869226456,0.332124468870461,-0.4211825616657734,0.676815745420754,-0.3997220881283283,0.2632046015933156,0.6905480436980724,-0.4382434217259288,0.6040393523871899,0.037350982427597046,0.03412754833698273,0.6666849106550217,0.23441273719072342
crown_thrust_correct,172.37870114480256,154.09478468876765,87.67672106711355,94.59209423688316,108.18396977096728,148.34104070884734,135.91763092295267,156.92586684408897,162.16883949710981,140.1327459138395,101.90100577584974,101.9052413751424,144.82678730543046,117.2820060483172,166.60921507718476,0.2120637446641922,0.02807137370109558,0.377865307033062,0.44373881071805954,0.029359638690948486,-0.16642321646213531,0.30167748127132654,-0.47457128553651273,0.6438690284267068,-0.5429281571414322,0.46206717286258936,0.6185158512089401,-0.3672604402527213,0.731315495679155,0.051275014877319336,-0.002213937696069479,0.7605828046798706,0.24933090060949326
crown_thrust_correct,170.57141266281974,145.64871748743923,95.44736193806123,90.30364794129237,99.30226820226642,125.88464559878578,128.91985205215795,156.68733763183403,152.33340081207407,138.03919357275194,110.10131293697962,95.76559349472903,150.1720582540006,109.84854956330994,170.13975665916274,0.205197274684906,0.008488625288009644,0.3867276981472969,0.4025091975927353,0.039514631032943726,-0.08651639521121979,0.27229589503258467,-0.5296719213947654,0.5469363061711192,-0.5726083656772971,0.3684576777741313,0.5521661499515176,-0.3669033022597432,0.6498712757602334,0.03786572813987732,0.02412683703005314,0.7150842845439911,0.2492903545498848
crown_thrust_correct,66.39315745017957,135.39353389551175,41.75914754299259,24.23278335136961,159.96482456990842,122.37918704829892,157.53296956268395,166.07172628816954,147.6198697062337,137.89664769007496,131.24117473817898,100.60978408699425,121.06039989323926,74.87871971473902,171.47922486287553,-0.10311509668827057,0.055433303117752075,-0.16521669132634997,-0.02738107740879059,0.2808004915714264,-0.30824216827750206,0.0477251298725605,-0.4568337770178914,-0.036590248346328735,-0.3061741264536977,0.08418989181518555,0.8385779289528728,-0.10618922114372253,0.6819879440590739,0.11393272876739502,0.023911340162158012,0.20352598279714584,-0.032414008397608995
crown_thrust_correct,157.7438521702993,149.53845614306718,6.847481647357609,22.22993384037018,132.6742927518537,113.27050680421912,171.2024981859227,165.1124929051697,160.96159813353992,158.30167956326895,130.63369325166374,92.74921767463866,104.51418343113342,83.52907989331959,170.40929578782016,-0.03530028648674488,0.3782951161265373,0.028675456531345844,-0.146357923746109,0.43361228704452515,-0.15321511775255203,-0.06850095093250275,-0.054796138778328896,-0.33551063388586044,-0.0814827848225832,0.16996286064386368,0.7012283187359571,0.06728700548410416,0.6528798323124647,0.04177314043045044,-0.017137372866272926,0.09157074242830276,-0.06446799263358116
crown_thrust_correct,132.81979753598844,156.3973323958363,44.8866437224129,28.580819192238383,165.54002228573972,126.59479529697302,168.7458021573638,151.37013224112724,173.8124179576985,175.9225507111173,123.08392058837777,120.42966681465582,138.94268699723852,90.69538359810802,169.63896650720056,-0.2172408252954483,0.2704516351222992,0.10227293241769075,0.010779708623886108,0.484857726842165,-0.06234149634838104,-0.3387952074408531,-0.16559673403389752,0.2845943048596382,0.012642164481803775,-0.33571069687604904,0.7249710306059569,0.017075151205062866,0.7515887364279479,0.040570974349975586,0.004800531547516584,0.29774418473243713,-0.1148073561489582
