class,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
left_elbow_block_right_faced_incorrect,-0.06973003596067429,-0.6409765481948853,-0.15069301426410675,-0.05950789898633957,-0.6791640520095825,-0.15746870636940002,-0.059103768318891525,-0.6795077919960022,-0.15668834745883942,-0.05939752608537674,-0.6798340678215027,-0.15677611529827118,-0.07802410423755646,-0.6770972609519958,-0.1347023993730545,-0.07770544290542603,-0.6780068874359131,-0.1351972073316574,-0.07818728685379028,-0.6792938709259033,-0.1345006674528122,0.037273555994033813,-0.6747137308120728,-0.12691262364387512,-0.05480008199810982,-0.677142858505249,-0.04284956306219101,-0.029364652931690216,-0.6209706664085388,-0.13765385746955872,-0.0565609447658062,-0.6190192699432373,-0.11182355135679245,0.14703449606895447,-0.5019809007644653,-0.14988818764686584,-0.10759842395782471,-0.5194429159164429,0.05995989590883255,0.02973918803036213,-0.3258715867996216,-0.298566073179245,-0.26239103078842163,-0.3281257450580597,0.11584507673978806,-0.13219183683395386,-0.361513614654541,-0.4270704984664917,-0.43636924028396606,-0.13438816368579865,0.03693254664540291,-0.17627249658107758,-0.3391492962837219,-0.46036702394485474,-0.4807429909706116,-0.06937266141176224,0.034749872982501984,-0.18656101822853088,-0.36787277460098267,-0.46458297967910767,-0.47539204359054565,-0.06548468768596649,0.0007377546280622482,-0.1460474580526352,-0.36974143981933594,-0.4281473159790039,-0.43647468090057373,-0.11554596573114395,0.019509144127368927,0.08798780292272568,0.01067407988011837,-0.060433514416217804,-0.08794225752353668,-0.011282478459179401,0.06136256456375122,0.05547788739204407,0.406499981880188,-0.04683087393641472,-0.005302209407091141,0.3718799352645874,0.16048018634319305,0.1014765277504921,0.7325930595397949,0.05671823397278786,0.09997289627790451,0.7080305814743042,0.30490994453430176,0.10625691711902618,0.7757154107093811,0.05789753049612045,0.10107603669166565,0.7530663013458252,0.3126169443130493,0.055280279368162155,0.8341514468193054,-0.042081840336322784,-0.0033156536519527435,0.8124507069587708,0.24692265689373016
left_elbow_block_right_faced_incorrect,-0.12294495850801468,-0.6050617098808289,-0.04421589523553848,-0.11074887961149216,-0.6396377086639404,-0.07087621837854385,-0.11031751334667206,-0.6399339437484741,-0.07021917402744293,-0.11065132170915604,-0.6402439475059509,-0.07016268372535706,-0.10897338390350342,-0.640753448009491,-0.03142810985445976,-0.10851281136274338,-0.6417431235313416,-0.03181733563542366,-0.10905145108699799,-0.6429464221000671,-0.031412310898303986,0.0028504561632871628,-0.6334601044654846,-0.13162022829055786,0.00025748275220394135,-0.6537877321243286,0.032138511538505554,-0.07577832788228989,-0.585700273513794,-0.06414975970983505,-0.07638236880302429,-0.5892065763473511,-0.01599656604230404,0.08554095029830933,-0.4649672508239746,-0.19180195033550262,0.009002420119941235,-0.4902626574039459,0.12070851027965546,-0.08831966668367386,-0.2621050179004669,-0.2197497934103012,-0.08693206310272217,-0.2547414004802704,0.15883532166481018,-0.2403692901134491,-0.2409081608057022,-0.1620599925518036,-0.2507598102092743,-0.07974421977996826,0.07094819098711014,-0.2781331539154053,-0.2073727697134018,-0.1790839582681656,-0.28899189829826355,-0.01916486769914627,0.06461174786090851,-0.28107523918151855,-0.23843510448932648,-0.19215798377990723,-0.2928380072116852,-0.033672548830509186,0.04439365491271019,-0.24650219082832336,-0.24727092683315277,-0.16310499608516693,-0.2524506747722626,-0.07058986276388168,0.05602236092090607,0.04730362445116043,0.0017531885532662272,-0.08636952936649323,-0.047499801963567734,-0.0025568415876477957,0.0876259058713913,-0.009710092097520828,0.3805660307407379,-0.09260747581720352,-0.008310947567224503,0.38042908906936646,0.14657261967658997,0.027906527742743492,0.7550154328346252,-0.07894667237997055,0.06454667448997498,0.7668582201004028,0.20360082387924194,0.027539968490600586,0.8016791939735413,-0.08631063997745514,0.05981657654047012,0.8145082592964172,0.2017546147108078,-0.08522357791662216,0.8211367726325989,-0.18582262098789215,-0.06508301943540573,0.8432279229164124,0.14173446595668793
left_eye_thrust_correct,0.00810498371720314,-0.6499564051628113,-0.1673423945903778,0.0092384722083807,-0.6855628490447998,-0.1503073275089264,0.00987105444073677,-0.6862679123878479,-0.14970427751541138,0.009562050923705101,-0.6866708993911743,-0.14952652156352997,-0.020796427503228188,-0.6828354001045227,-0.14965525269508362,-0.020409800112247467,-0.6833638548851013,-0.15048857033252716,-0.020489538088440895,-0.6848531365394592,-0.1496777981519699,0.051766254007816315,-0.6752075552940369,-0.03933638334274292,-0.08761277794837952,-0.6682974100112915,-0.059951502829790115,0.030337421223521233,-0.6283129453659058,-0.1250007450580597,-0.011214561760425568,-0.6239285469055176,-0.12951558828353882,0.13880246877670288,-0.5063753724098206,-0.01794884353876114,-0.14374977350234985,-0.5330256223678589,-0.045034412294626236,0.053166553378105164,-0.4224397838115692,-0.16329601407051086,-0.16061893105506897,-0.5398356914520264,-0.1822100728750229,-0.09052614122629166,-0.546457827091217,-0.2839530408382416,-0.10502737015485764,-0.6352853178977966,-0.31913450360298157,-0.13364015519618988,-0.5509775876998901,-0.3102734088897705,-0.08103539049625397,-0.6385035514831543,-0.35108911991119385,-0.13774916529655457,-0.5723657608032227,-0.30505087971687317,-0.06850314140319824,-0.6387557983398438,-0.34259122610092163,-0.10469458997249603,-0.5550057888031006,-0.28273242712020874,-0.09074395149946213,-0.6306397318840027,-0.32188326120376587,0.11228585988283157,0.0026754792779684067,0.014097772538661957,-0.1121855229139328,-0.0030828570015728474,-0.012493887916207314,0.20252171158790588,0.38272714614868164,-0.10054473578929901,-0.18868909776210785,0.37351348996162415,0.10709413141012192,0.32452020049095154,0.7499561309814453,-0.11120304465293884,-0.2570607662200928,0.6049262881278992,0.39361900091171265,0.34308838844299316,0.7958442568778992,-0.11668381839990616,-0.2683592438697815,0.6436912417411804,0.4164808690547943,0.4025998115539551,0.8551307320594788,-0.23623913526535034,-0.3256337642669678,0.7172273993492126,0.3454267680644989
left_eye_thrust_correct,-0.008710179477930069,-0.6332176327705383,-0.1857578605413437,-0.003191085532307625,-0.6722495555877686,-0.1741839498281479,-0.0027551758103072643,-0.6727545261383057,-0.17325596511363983,-0.0031264449935406446,-0.6731975078582764,-0.1734272837638855,-0.03566693514585495,-0.6675519347190857,-0.16630074381828308,-0.03518693894147873,-0.668320894241333,-0.16721893846988678,-0.03533634543418884,-0.6695324778556824,-0.1663389801979065,0.05935278907418251,-0.6730439066886902,-0.07455857843160629,-0.08693213760852814,-0.6585579514503479,-0.05898899957537651,0.020955853164196014,-0.6142809987068176,-0.14936508238315582,-0.02209312841296196,-0.6087722182273865,-0.14389728009700775,0.1691393405199051,-0.49291476607322693,-0.06261127442121506,-0.1506199836730957,-0.5203468203544617,-0.031013481318950653,0.10092049092054367,-0.36350518465042114,-0.2426803857088089,-0.21834218502044678,-0.5100075602531433,-0.18303634226322174,-0.07833632081747055,-0.4479515254497528,-0.370557576417923,-0.14364275336265564,-0.5973253846168518,-0.3245845139026642,-0.13463294506072998,-0.4480482041835785,-0.39649537205696106,-0.10554173588752747,-0.5964916944503784,-0.3520856499671936,-0.1488398164510727,-0.4779362082481384,-0.39048850536346436,-0.09279327094554901,-0.605932354927063,-0.3319299817085266,-0.09939879179000854,-0.4567444324493408,-0.36648792028427124,-0.125605508685112,-0.5962598323822021,-0.3195793330669403,0.11457310616970062,-0.00429109763354063,0.009482558816671371,-0.11463983356952667,0.0036845377180725336,-0.0085293622687459,0.162067249417305,0.3996744155883789,0.13873673975467682,-0.13938133418560028,0.37734124064445496,-0.08848774433135986,0.24192646145820618,0.6416215896606445,0.42857295274734497,-0.17531661689281464,0.7377228736877441,-0.11821970343589783,0.2608374059200287,0.6804940104484558,0.44839319586753845,-0.18059363961219788,0.7836294770240784,-0.1288708746433258,0.3282140791416168,0.7566797137260437,0.3782215118408203,-0.22526387870311737,0.8555375337600708,-0.26837053894996643
left_eye_thrust_correct,0.1704934537410736,-0.6483773589134216,0.003643942764028907,0.14441482722759247,-0.6775537729263306,0.0155862495303154,0.1445583999156952,-0.6778239607810974,0.016427816823124886,0.1444239616394043,-0.6784835457801819,0.016836022958159447,0.13916654884815216,-0.6748858094215393,-0.010965637862682343,0.13987098634243011,-0.6758797764778137,-0.011461866088211536,0.13940583169460297,-0.6770505309104919,-0.010882238857448101,0.06276281923055649,-0.6444675922393799,0.09255597740411758,0.038290929049253464,-0.6357946395874023,-0.044529881328344345,0.14740578830242157,-0.6171321868896484,0.032902639359235764,0.14058098196983337,-0.6145031452178955,-0.006045178044587374,0.09343217313289642,-0.46168574690818787,0.18771523237228394,0.021750476211309433,-0.5132900476455688,-0.1424885243177414,0.16759055852890015,-0.4077960252761841,0.23419031500816345,0.19160468876361847,-0.5955756306648254,-0.19671912491321564,0.2149810492992401,-0.4656273126602173,0.18801429867744446,0.37277403473854065,-0.7015879154205322,-0.09586510807275772,0.21662479639053345,-0.47292575240135193,0.1869887262582779,0.4225293695926666,-0.7065072059631348,-0.10821759700775146,0.2035304456949234,-0.49854952096939087,0.17604123055934906,0.4070633053779602,-0.7247564196586609,-0.10048980265855789,0.209516242146492,-0.47424986958503723,0.1803206205368042,0.3773273229598999,-0.7086094617843628,-0.08919273316860199,0.06343170255422592,0.006816792767494917,0.10053188353776932,-0.06411845982074738,-0.006993682589381933,-0.09926170110702515,0.23168957233428955,0.3187440037727356,0.09646711498498917,-0.1483989953994751,0.35147178173065186,-0.14622385799884796,0.3046969175338745,0.6284687519073486,0.13987992703914642,-0.3569907546043396,0.6781103610992432,-0.130845308303833,0.32308685779571533,0.6707645654678345,0.13594655692577362,-0.3794836401939392,0.7225791215896606,-0.1330333799123764,0.4589236080646515,0.7015098333358765,0.09675616025924683,-0.3169124722480774,0.8129245638847351,-0.22779327630996704
left_eye_thrust_correct,0.11100141704082489,-0.6204999089241028,-0.009727368131279945,0.09294062852859497,-0.6597046256065369,-0.010507161729037762,0.09283263981342316,-0.6597499251365662,-0.009399340488016605,0.09253709018230438,-0.6605197191238403,-0.009178319945931435,0.1037168949842453,-0.653520405292511,-0.03713909164071083,0.1045970693230629,-0.6544542908668518,-0.037380050867795944,0.1039990484714508,-0.6556758880615234,-0.036940671503543854,-0.01304687187075615,-0.6726191639900208,0.017113786190748215,0.03171904385089874,-0.6486987471580505,-0.11720392853021622,0.06938773393630981,-0.6049894094467163,0.0023505911231040955,0.08217627555131912,-0.5986273884773254,-0.03676387667655945,-0.11169569194316864,-0.5137580633163452,0.10524876415729523,0.04655151814222336,-0.4910280108451843,-0.19976413249969482,-0.07397640496492386,-0.43380096554756165,0.30939117074012756,0.2751424312591553,-0.4274664521217346,-0.1766909658908844,0.056113243103027344,-0.48677676916122437,0.45949509739875793,0.3543120324611664,-0.6007496118545532,-0.0358232744038105,0.07230839133262634,-0.47897517681121826,0.47397464513778687,0.3801105320453644,-0.6284902691841125,-0.03914941847324371,0.08712773770093918,-0.5009902715682983,0.47165200114250183,0.34122973680496216,-0.6551156640052795,-0.04789317399263382,0.06659306585788727,-0.4927746057510376,0.45800232887268066,0.3415604829788208,-0.6204004883766174,-0.03480179235339165,0.00794629193842411,-0.006625437643378973,0.09176234900951385,-0.008477101102471352,0.006211884785443544,-0.09057822078466415,0.11518432199954987,0.3024083077907562,0.3378954529762268,-0.02852269448339939,0.39086976647377014,-0.05143935605883598,0.21414080262184143,0.5423494577407837,0.5402957797050476,-0.12376443296670914,0.7479008436203003,-0.025235291570425034,0.23677891492843628,0.579311192035675,0.5538510680198669,-0.1300826519727707,0.7937350273132324,-0.025204278528690338,0.36108535528182983,0.5988468527793884,0.5675207376480103,-0.040591560304164886,0.8438778519630432,-0.10183726251125336
left_eye_thrust_correct,-0.17951856553554535,-0.6345520615577698,-0.0009208694100379944,-0.16520991921424866,-0.6689070463180542,-0.01756179891526699,-0.16495485603809357,-0.6694092154502869,-0.01684061996638775,-0.16543830931186676,-0.6696128249168396,-0.016475733369588852,-0.16682559251785278,-0.6710128784179688,0.01634293422102928,-0.1666199415922165,-0.6720355153083801,0.016009850427508354,-0.16697728633880615,-0.6732946038246155,0.01641346514225006,-0.061640989035367966,-0.6436001658439636,-0.05447688698768616,-0.07672154158353806,-0.6633386015892029,0.07709950953722,-0.13690701127052307,-0.6060165762901306,-0.012724843807518482,-0.1416383534669876,-0.6091256141662598,0.026661479845643044,-0.0323791429400444,-0.47225716710090637,-0.13032406568527222,-0.08143048733472824,-0.5139493942260742,0.16763721406459808,-0.27330121397972107,-0.42646509408950806,-0.12644672393798828,-0.3037181794643402,-0.5431221127510071,0.21244822442531586,-0.3916560709476471,-0.575480043888092,-0.013575264252722263,-0.47431132197380066,-0.6941730380058289,0.10600866377353668,-0.41296467185020447,-0.5870307087898254,-0.024055104702711105,-0.5022593140602112,-0.7159087657928467,0.0929558128118515,-0.39737170934677124,-0.6045407056808472,-0.03278394415974617,-0.49193739891052246,-0.7415215373039246,0.07677486538887024,-0.387251079082489,-0.5851178765296936,-0.011953746899962425,-0.47077125310897827,-0.7075403928756714,0.09110091626644135,0.018448280170559883,0.0005892531480640173,-0.09643152356147766,-0.018796568736433983,-0.0010570345912128687,0.09776370972394943,-0.2516406178474426,0.33246612548828125,-0.21641698479652405,0.021907057613134384,0.3250751197338104,0.23906542360782623,-0.2987886071205139,0.6956807971000671,-0.33135494589805603,0.30642348527908325,0.5969725847244263,0.3278166949748993,-0.30790287256240845,0.7393587231636047,-0.34607264399528503,0.32680001854896545,0.635277509689331,0.33381760120391846,-0.4352901577949524,0.7579599022865295,-0.4228729009628296,0.26390326023101807,0.700496256351471,0.33637475967407227
left_eye_thrust_correct,-0.14157706499099731,-0.6577720642089844,-0.11558797955513,-0.12660063803195953,-0.6910610198974609,-0.13505065441131592,-0.12626993656158447,-0.6916067600250244,-0.13421985507011414,-0.12650926411151886,-0.6916486024856567,-0.13372938334941864,-0.1301950216293335,-0.6918056607246399,-0.10315985977649689,-0.1301218420267105,-0.692453920841217,-0.10409790277481079,-0.1301981657743454,-0.6937746405601501,-0.1031811460852623,-0.0302880946546793,-0.6691702008247375,-0.16599154472351074,-0.05439485237002373,-0.6822458505630493,-0.04098617285490036,-0.1029496118426323,-0.6302881836891174,-0.12464660406112671,-0.10976210236549377,-0.6320866942405701,-0.08652181923389435,0.06528729200363159,-0.4892197549343109,-0.20996974408626556,-0.08791138231754303,-0.567337155342102,0.04207099601626396,-0.09940099716186523,-0.39264607429504395,-0.3336919844150543,-0.29905256628990173,-0.6135726571083069,0.13206973671913147,-0.2036685347557068,-0.458844929933548,-0.44627681374549866,-0.48842379450798035,-0.6876296997070312,0.08477260917425156,-0.22606252133846283,-0.45920562744140625,-0.4860556721687317,-0.5288369655609131,-0.6986082196235657,0.07908474653959274,-0.22126011550426483,-0.48538947105407715,-0.4933210015296936,-0.5167624354362488,-0.7115805149078369,0.05169001966714859,-0.20929837226867676,-0.4706498980522156,-0.45056846737861633,-0.48854801058769226,-0.6905211806297302,0.06801585108041763,0.07008200883865356,0.015854595229029655,-0.09184671938419342,-0.07020864635705948,-0.016314640641212463,0.09260804206132889,0.17478492856025696,0.35922738909721375,-0.11311078816652298,-0.20774295926094055,0.2912658452987671,0.28754937648773193,0.4076804220676422,0.6791542172431946,-0.08208471536636353,-0.2606576383113861,0.6041247248649597,0.47112032771110535,0.4310370087623596,0.7218586802482605,-0.08502165228128433,-0.2780294418334961,0.6473487615585327,0.4822338819503784,0.36015814542770386,0.7879019975662231,-0.19250836968421936,-0.4203406870365143,0.673334538936615,0.44805076718330383
left_eye_thrust_front_faced_incorrect,0.09933152049779892,-0.6770135164260864,-0.11676464974880219,0.09425736218690872,-0.7158508896827698,-0.09977082163095474,0.09486032277345657,-0.7161409854888916,-0.09914671629667282,0.0947408601641655,-0.7166123986244202,-0.09902814775705338,0.06895437091588974,-0.7128264904022217,-0.11452198028564453,0.06942132115364075,-0.7136848568916321,-0.11540422588586807,0.06923694908618927,-0.714762270450592,-0.11482760310173035,0.07951687276363373,-0.7070846557617188,0.0162834282964468,-0.03855692595243454,-0.6977604031562805,-0.06875148415565491,0.09536615014076233,-0.6520383954048157,-0.0739804208278656,0.06108158826828003,-0.6475540995597839,-0.09722693264484406,0.13865000009536743,-0.5281131267547607,0.060898326337337494,-0.13534171879291534,-0.5338147878646851,-0.10041115432977676,0.19011330604553223,-0.4737466275691986,-0.10058730840682983,-0.0774795189499855,-0.4452073574066162,-0.2776026129722595,0.06607940793037415,-0.49521031975746155,-0.2849369943141937,0.06502380967140198,-0.4215829372406006,-0.3422866463661194,0.023319583386182785,-0.4805196225643158,-0.319271981716156,0.10406356304883957,-0.3928188979625702,-0.3655162751674652,-0.007949363440275192,-0.4891818165779114,-0.30817103385925293,0.10608173906803131,-0.4033350348472595,-0.3582788109779358,0.04222719371318817,-0.4932473301887512,-0.28433260321617126,0.0762554407119751,-0.41773977875709534,-0.3409452438354492,0.1008700504899025,0.0024966001510620117,0.05107582360506058,-0.10106835514307022,-0.0027744369581341743,-0.05021970346570015,0.11053203046321869,0.41574886441230774,0.07349296659231186,-0.12381471693515778,0.4066621661186218,-0.0257144533097744,0.14897052943706512,0.7560653686523438,0.21009981632232666,-0.18094968795776367,0.7629908919334412,0.07655218243598938,0.1598321497440338,0.8017465472221375,0.21315327286720276,-0.1918604075908661,0.807513952255249,0.07938891649246216,0.2428741157054901,0.8552743196487427,0.11491361260414124,-0.2233446091413498,0.8602733612060547,-0.036247216165065765
left_eye_thrust_front_faced_incorrect,0.04339761286973953,-0.6406167149543762,-0.22492453455924988,0.05143248289823532,-0.6754744052886963,-0.21457301080226898,0.051846787333488464,-0.6758562326431274,-0.2136940211057663,0.051630616188049316,-0.6762019991874695,-0.21367457509040833,0.02025362104177475,-0.6739662885665894,-0.20972582697868347,0.02055981755256653,-0.6747971773147583,-0.210519477725029,0.02020355314016342,-0.676132082939148,-0.20956483483314514,0.10325592756271362,-0.6626873016357422,-0.11512850970029831,-0.04054618626832962,-0.6655972003936768,-0.11409429460763931,0.06525222957134247,-0.6167786717414856,-0.18755421042442322,0.022898821160197258,-0.615705668926239,-0.18595676124095917,0.1843349039554596,-0.485838919878006,-0.10781153291463852,-0.1457042694091797,-0.5273244976997375,-0.027839994058012962,0.1053059995174408,-0.3448083698749542,-0.26881179213523865,-0.3497399389743805,-0.4735296964645386,0.0559108704328537,-0.06177172064781189,-0.43854060769081116,-0.4454100430011749,-0.5704021453857422,-0.4304693639278412,0.03691861405968666,-0.11311058700084686,-0.42672795057296753,-0.48447707295417786,-0.6213498115539551,-0.3972717225551605,0.03418060019612312,-0.13343240320682526,-0.4567253589630127,-0.4865352511405945,-0.617906391620636,-0.40002498030662537,-0.0028389692306518555,-0.08526481688022614,-0.4488724172115326,-0.44650202989578247,-0.5748494267463684,-0.42193859815597534,0.020463639870285988,0.11389366537332535,-0.00023421086370944977,0.0033958887215703726,-0.11385267227888107,-0.00014612963423132896,-0.002613263437524438,0.1571238934993744,0.41530710458755493,0.07767695933580399,-0.11903972178697586,0.3857686519622803,-0.022609900683164597,0.26435020565986633,0.7221465706825256,0.23112812638282776,-0.13772326707839966,0.7437001466751099,0.05928612872958183,0.2862025499343872,0.7651368975639343,0.23729710280895233,-0.14289289712905884,0.789592981338501,0.059204407036304474,0.3669745922088623,0.8099650144577026,0.13886959850788116,-0.2118246853351593,0.8411965370178223,-0.06743752956390381
left_eye_thrust_front_faced_incorrect,0.048400405794382095,-0.6450116038322449,-0.09754671901464462,0.04414742439985275,-0.6848568916320801,-0.08350760489702225,0.044568635523319244,-0.6850297451019287,-0.08289958536624908,0.04442783445119858,-0.6855746507644653,-0.08296018093824387,0.018042534589767456,-0.6802940964698792,-0.095694400370121,0.018483757972717285,-0.681141197681427,-0.09649401903152466,0.0181235671043396,-0.6823081374168396,-0.09594382345676422,0.03867436945438385,-0.6828205585479736,0.031187595799565315,-0.08491547405719757,-0.6660492420196533,-0.03990502282977104,0.051859498023986816,-0.6229516863822937,-0.05383513495326042,0.015844810754060745,-0.6171104311943054,-0.07368414103984833,0.11547903716564178,-0.5021051168441772,0.1288401335477829,-0.12908513844013214,-0.511786162853241,-0.07498309016227722,0.12570010125637054,-0.32522937655448914,0.014968108385801315,-0.05926099792122841,-0.34300127625465393,-0.07014258205890656,0.05341034382581711,-0.32354238629341125,-0.175350159406662,0.0733257606625557,-0.3216586410999298,0.02269713021814823,0.032114025205373764,-0.30088570713996887,-0.21441638469696045,0.11570794135332108,-0.29567256569862366,0.009623674675822258,0.011416970752179623,-0.3248631954193115,-0.21540050208568573,0.11950109899044037,-0.3190731108188629,0.0012732812901958823,0.03516949340701103,-0.3285049796104431,-0.1812421828508377,0.08242075145244598,-0.325845330953598,0.022042857483029366,0.09630780667066574,0.0060860272496938705,0.06108727306127548,-0.09661371260881424,-0.006678994279354811,-0.060080885887145996,0.15176644921302795,0.3994629383087158,0.04400276765227318,-0.15916039049625397,0.3948034346103668,-0.04652220755815506,0.23459987342357635,0.7378283739089966,0.14771932363510132,-0.2356768697500229,0.7545601725578308,0.028102323412895203,0.253728985786438,0.7829977869987488,0.1489371955394745,-0.2432268261909485,0.8011471629142761,0.029304370284080505,0.3562846779823303,0.8197843432426453,0.06257448345422745,-0.2103712558746338,0.8544188141822815,-0.09412936866283417
left_eye_thrust_left_faced_incorrect,0.07421755790710449,-0.6185420751571655,0.07916878908872604,0.05116013064980507,-0.6510507464408875,0.06884066760540009,0.05129220336675644,-0.6510182619094849,0.06943373382091522,0.05086139589548111,-0.6517636775970459,0.06961747258901596,0.0734565407037735,-0.654928982257843,0.04632462561130524,0.07407006621360779,-0.6558402180671692,0.04607543721795082,0.07333926111459732,-0.6571057438850403,0.04586583375930786,-0.04715666547417641,-0.6359841823577881,0.04971908777952194,0.04497029632329941,-0.6577738523483276,-0.06497404724359512,0.03552241995930672,-0.5929303169250488,0.07609988003969193,0.06168854236602783,-0.599060595035553,0.042791083455085754,-0.14468856155872345,-0.45794063806533813,0.10619673877954483,0.09464743733406067,-0.5088990926742554,-0.16871629655361176,-0.14102423191070557,-0.3214487135410309,0.22770434617996216,0.33304494619369507,-0.3888501226902008,-0.18970119953155518,0.008734860457479954,-0.23534715175628662,0.3870106041431427,0.5274494290351868,-0.28867965936660767,-0.10928765684366226,0.04334065318107605,-0.19164538383483887,0.41055652499198914,0.5904280543327332,-0.25872835516929626,-0.115290567278862,0.0731058269739151,-0.20422498881816864,0.4168936014175415,0.5961619019508362,-0.28008386492729187,-0.1128186509013176,0.029074737802147865,-0.2263568937778473,0.39105871319770813,0.5414953231811523,-0.28801843523979187,-0.10521332919597626,-0.02215157449245453,0.004866320174187422,0.09685709327459335,0.02199188433587551,-0.005509181879460812,-0.09545399993658066,-0.032602325081825256,0.3845832347869873,0.3042600750923157,0.029115984216332436,0.373595267534256,-0.000143617537105456,0.0025050556287169456,0.6853752732276917,0.45956072211265564,0.00039630383253097534,0.715200662612915,0.07774345576763153,0.019237998872995377,0.725677490234375,0.47003576159477234,-0.0005507292225956917,0.7570466995239258,0.08367713540792465,0.1386590451002121,0.7131104469299316,0.4760730564594269,0.10728998482227325,0.7463071346282959,0.017561456188559532
left_eye_thrust_left_faced_incorrect,0.09684289991855621,-0.630702555179596,-0.10802922397851944,0.08086077123880386,-0.6688239574432373,-0.09674637019634247,0.08111736178398132,-0.6690014004707336,-0.09626083821058273,0.08073976635932922,-0.6696794033050537,-0.09593221545219421,0.07078450173139572,-0.6645472645759583,-0.12285252660512924,0.07152757793664932,-0.6654353141784668,-0.12347777932882309,0.07094515860080719,-0.6666526198387146,-0.12337949126958847,0.010398645885288715,-0.6765456199645996,-0.0020529385656118393,-0.042168840765953064,-0.659203827381134,-0.1371614784002304,0.07190708816051483,-0.6138785481452942,-0.07148183137178421,0.05608861893415451,-0.6080793142318726,-0.1099122166633606,-0.007844038307666779,-0.5273112058639526,0.12283794581890106,-0.03826887533068657,-0.5189254283905029,-0.21186089515686035,0.10521011799573898,-0.4429837465286255,0.19034309685230255,0.16298286616802216,-0.4619263708591461,-0.23676559329032898,0.25671419501304626,-0.42440319061279297,0.1361331045627594,0.37835219502449036,-0.4546317458152771,-0.08607163280248642,0.29455381631851196,-0.39957061409950256,0.12479693442583084,0.433448851108551,-0.4348406195640564,-0.08946493268013,0.29525992274284363,-0.4163510501384735,0.11050160974264145,0.4437153935432434,-0.46095773577690125,-0.09063705056905746,0.2631714642047882,-0.42227989435195923,0.12550422549247742,0.39477983117103577,-0.45920270681381226,-0.08191897720098495,0.04235168918967247,-0.001552019501104951,0.10298991948366165,-0.042994532734155655,0.0008854374755173922,-0.10189540684223175,-0.007809516973793507,0.38927313685417175,0.2427879124879837,-0.03051835112273693,0.395232230424881,-0.011301673948764801,0.0127294035628438,0.6801325678825378,0.3730835020542145,-0.047820769250392914,0.7414141297340393,0.09113193303346634,0.02700243704020977,0.7197677493095398,0.37825870513916016,-0.0457877591252327,0.7865688800811768,0.09558656066656113,0.1336657702922821,0.7338609099388123,0.3344760835170746,0.06963636726140976,0.813934862613678,0.004787650424987078
